State,County,Latitude,Longitude
Tennessee,Bledsoe County,35.59637216840776,-85.20513096327554
Kentucky,Todd County,36.83555623341111,-87.17915328573187
Tennessee,Weakley County,36.298302672702825,-88.71774384896987
Missouri,Greene County,37.258049087325745,-93.34199047454862
Pennsylvania,Lehigh County,40.61270080384278,-75.59236948401238
Nebraska,Seward County,40.87238584146932,-97.13950972994483
New York,Chemung County,42.14125377646589,-76.76002196502016
New York,Wyoming County,42.70243472003922,-78.22438307584764
California,Stanislaus County,37.55915585054911,-120.99767552001309
Pennsylvania,Northampton County,40.75416669922621,-75.30758695050451
Alabama,Morgan County,34.453471903837126,-86.85292198389459
Kentucky,Breckinridge County,37.77326663437289,-86.42926782238236
Mississippi,Grenada County,33.769953862134365,-89.8020061531583
Kentucky,Simpson County,36.741942330432856,-86.58232053303541
Vermont,Grand Isle County,44.798046136513726,-73.29482477539973
Ohio,Columbiana County,40.7684277467957,-80.77718655867008
Virginia,Nelson County,37.78738071016129,-78.88682222639784
Florida,Osceola County,28.06265333105114,-81.14948988698725
Arkansas,Grant County,34.29003972564156,-92.42364516584011
Georgia,Laurens County,32.46365659382919,-82.92223836463873
New York,New York County,40.77401825572608,-73.97000876208642
Arkansas,Benton County,36.33873649355351,-94.25611321211767
Unknown,Isabela Municipio,18.483055592137543,-67.0141617430221
Florida,Marion County,29.210202286515983,-82.05667567080549
Virginia,Nottoway County,37.14306263926382,-78.05126372898741
New Jersey,Warren County,40.85714859246052,-74.99734934583212
New York,Columbia County,42.25007010335294,-73.63187050612578
Virginia,Martinsville City,36.68265855290426,-79.86363177057298
Oklahoma,Choctaw County,34.026623513763504,-95.5521803128373
Kansas,Dickinson County,38.86650057073227,-97.152702899749
Texas,Starr County,26.56214898982514,-98.73839875025593
Georgia,Effingham County,32.36730938721294,-81.34134048409345
Oklahoma,Roger Mills County,35.688361748606354,-99.69570557944671
Wisconsin,Richland County,43.375640536367676,-90.42948342582302
New Mexico,Lea County,32.79214934740862,-103.41247812625608
Alabama,Lamar County,33.77920580582334,-88.09689885423661
Unknown,Florida Municipio,18.373443824530533,-66.56021420448897
Tennessee,Marshall County,35.468861110180626,-86.76501743859312
Virginia,Appomattox County,37.372356866628415,-78.81255073084392
Arkansas,Madison County,36.01097310931758,-93.72457317918241
Wyoming,Sheridan County,44.78998927478191,-106.87938313350188
Pennsylvania,Cumberland County,40.16365185045626,-77.26548409873568
Pennsylvania,Franklin County,39.92741466541453,-77.72124492485538
Pennsylvania,Luzerne County,41.177011994881994,-75.98917632000862
Michigan,Crawford County,44.68361116662255,-84.61033710607211
Alabama,Russell County,32.2883797057716,-85.18496262140746
Ohio,Carroll County,40.579591549886366,-81.08971659938219
Virginia,Fluvanna County,37.84189455028266,-78.2771863741864
Illinois,Lake County,42.325322573269865,-87.63118492516008
Georgia,Madison County,34.12778277127691,-83.20903610379392
Arkansas,Dallas County,33.96988959628559,-92.6543986086725
Colorado,Jackson County,40.6664326841636,-106.3427946875795
Colorado,Kit Carson County,39.305441322662475,-102.60288742169459
Idaho,Owyhee County,42.58142606984885,-116.16996835863252
Wisconsin,Wood County,44.45533123964752,-90.04154848106113
New York,Chautauqua County,42.302938286518604,-79.4057907211763
Georgia,Cobb County,33.9415992609802,-84.57666833679541
Tennessee,Johnson County,36.45493708682008,-81.85177198452377
Ohio,Belmont County,40.015800160608414,-80.98854245778408
Virginia,Wise County,36.97522228689977,-82.62120469075595
Missouri,Carter County,36.94127203597444,-90.96231040834044
Oklahoma,Bryan County,33.96224041946642,-96.25976209366742
Nebraska,Clay County,40.524432256743474,-98.05128424462278
Maryland,Charles County,38.47368123394174,-77.01348409980447
Iowa,Cerro Gordo County,43.081557713866694,-93.260818435544
Iowa,Greene County,42.03624114455185,-94.39681803717366
Kentucky,Rowan County,38.196256000590594,-83.42107600003173
Utah,Wayne County,38.324371701935405,-110.90365436411442
Missouri,Cape Girardeau County,37.38403725007965,-89.68444149423287
Washington,Walla Walla County,46.2298432353519,-118.47840307862418
Missouri,Mississippi County,36.82810966985031,-89.29118033865312
Arkansas,Cleveland County,33.89837300662434,-92.1851418229836
Texas,Dallas County,32.76655866775699,-96.77776757315769
Unknown,Lajas Municipio,17.979100507801338,-67.0428558451996
Indiana,Dekalb County,41.39757950317244,-84.99908339685028
Louisiana,Ouachita Parish,32.47839247690831,-92.15490578789978
Louisiana,St. John The Baptist Parish,30.126381275428592,-90.4709592370417
Louisiana,St. Helena Parish,30.821917734501852,-90.71032270047137
Missouri,Schuyler County,40.47027080968255,-92.52094087378414
Alabama,Franklin County,34.44167063841153,-87.84381198455813
Kentucky,Carroll County,38.66783348530359,-85.12362184834384
Colorado,Clear Creek County,39.6890538530358,-105.64436348816102
Texas,Kimble County,30.486778731624284,-99.748695584367
Michigan,Mackinac County,45.998932853148055,-85.00941659137835
Texas,Mcculloch County,31.198871140687032,-99.3474783775816
Mississippi,Tishomingo County,34.74043375741823,-88.23932314132246
Texas,Crockett County,30.722983086030354,-101.41214766150601
Texas,Hill County,31.990686521611263,-97.1324269237671
Colorado,Logan County,40.72466880825818,-103.11009564517084
Kansas,Finney County,38.04430482305359,-100.73699078556882
Kansas,Montgomery County,37.19252380036868,-95.74287808414273
South Carolina,Fairfield County,34.3951111277543,-81.12122916011596
Nebraska,Cheyenne County,41.21976892517842,-102.99502205796331
Minnesota,Martin County,43.67436209344718,-94.55107032036797
Tennessee,Sevier County,35.784655620585056,-83.52419231096145
Tennessee,Polk County,35.11990266807674,-84.52332301462192
Texas,Kent County,33.181415228028975,-100.77756938199838
Montana,Teton County,47.8371764984325,-112.24057735404169
Nebraska,Garden County,41.619421051974115,-102.33540777062497
Illinois,Macoupin County,39.26102293160396,-89.92445510118058
Ohio,Ross County,39.337627725443795,-83.05702557931993
Illinois,Whiteside County,41.75625488018741,-89.91410299163685
Texas,El Paso County,31.768647564191312,-106.23483546991291
Texas,Loving County,31.849192200684403,-103.5798990774605
Oklahoma,Latimer County,34.87603451470414,-95.2503733356652
Ohio,Washington County,39.455316193309926,-81.4952544284271
Missouri,Howell County,36.774033994339376,-91.88654587530866
Kansas,Edwards County,37.887648789013525,-99.31217082988518
Kentucky,Jefferson County,38.187192578421644,-85.6591070339708
Illinois,Logan County,40.12453635169055,-89.36752090571115
Wisconsin,Winnebago County,44.068876891378395,-88.6446587533396
Kentucky,Fulton County,36.55407213861656,-89.18759658344948
Kansas,Harvey County,38.04321848016974,-97.42727144170823
Montana,Dawson County,47.26637871468385,-104.8995108784358
West Virginia,Taylor County,39.335993304721065,-80.04618370099908
Michigan,Midland County,43.646856704695686,-84.38810911289043
Mississippi,Quitman County,34.251409607469434,-90.28912447064688
Kentucky,Hardin County,37.69792129051935,-85.96337181520475
Illinois,Jefferson County,38.30052343300989,-88.92400915619366
South Dakota,Hamlin County,44.67375885383617,-97.18833369309726
Wisconsin,Lincoln County,45.337431486807624,-89.73463901955341
New York,Franklin County,44.59294662192638,-74.30376171758553
Virginia,Fredericksburg City,38.29919260204139,-77.48715046459094
West Virginia,Raleigh County,37.771364434577414,-81.24863584800944
New Mexico,Chaves County,33.36331806459791,-104.46687957921274
New Mexico,Santa Fe County,35.506926945581796,-105.97627321079464
California,Orange County,33.67697597931148,-117.77676694469608
Arizona,Santa Cruz County,31.52595837273391,-110.84651268039788
North Carolina,Currituck County,36.367299483604874,-75.93694920095635
Illinois,Lawrence County,38.71994801476104,-87.72672983831441
Indiana,Howard County,40.48358562208761,-86.11693071712148
Indiana,Pike County,38.398783263526795,-87.23216432190183
Kentucky,Christian County,36.89418073398294,-87.49038056145488
Michigan,Eaton County,42.59606977399037,-84.8383148384457
Iowa,Wapello County,41.03058455910096,-92.40944993103548
California,Imperial County,33.03958647579608,-115.36532985160794
Michigan,Cass County,41.915400328279645,-85.99345774154699
Mississippi,Wilkinson County,31.161067463177222,-91.31091791576381
Alaska,Yakutat City And Borough,59.863193247046006,-140.3806446572332
Kansas,Sheridan County,39.350357766930145,-100.44183236066073
Mississippi,Leake County,32.75351700262653,-89.52401584595681
Unknown,Caguas Municipio,18.211914775554597,-66.05076542384819
Unknown,Camuy Municipio,18.44307653879315,-66.86263496109667
Mississippi,Clay County,33.655666612083564,-88.781576167221
Mississippi,Franklin County,31.477145331852245,-90.89785011613327
Mississippi,Neshoba County,32.75349657037024,-89.11757282798538
South Dakota,Edmunds County,45.41879679092219,-99.21532578000686
Unknown,Río Grande Municipio,18.37555585937289,-65.80024329645104
Alabama,Conecuh County,31.429271543421343,-86.99367420961246
Indiana,Dearborn County,39.14518987584855,-84.97325529140589
Indiana,Jackson County,38.90641748835597,-86.03754134680766
Mississippi,Lee County,34.28988806924702,-88.68041615001414
Louisiana,West Feliciana Parish,30.87977065254041,-91.42002509318027
Arkansas,Crittenden County,35.20563159528039,-90.30783963800512
Florida,Jackson County,30.795391123584523,-85.21545969173502
Texas,Dickens County,33.6166121137321,-100.77886065218883
Virginia,Mathews County,37.41731088619292,-76.27128653202574
North Dakota,Renville County,48.71898955058689,-101.6577646748434
Texas,La Salle County,28.34506930127281,-99.09966268715777
New York,Onondaga County,43.005795363797986,-76.19464192920255
Iowa,Henry County,40.987971009752854,-91.54453228447086
Nebraska,Harlan County,40.17649574737597,-99.40464406578283
Montana,Powder River County,45.394991778848144,-105.63019070199077
Unknown,Juana Díaz Municipio,17.997218416520283,-66.49037153166044
Wisconsin,Pepin County,44.58291654002747,-92.00154968578852
Arizona,Apache County,35.39552879681373,-109.48884962240597
Missouri,Macon County,39.8308020875385,-92.56460831460502
Texas,Lamb County,34.068623090257475,-102.35171048566056
Kansas,Kiowa County,37.55826391228055,-99.2860475971475
Texas,Austin County,29.887024099393287,-96.27790889145992
Missouri,Daviess County,39.960745013514824,-93.985467216798
Georgia,Seminole County,30.938777937235653,-84.86887011168062
Michigan,Manistee County,44.34280040186796,-86.36411286185853
Iowa,Lyon County,43.38049696209711,-96.21029239129575
Texas,Hutchinson County,35.840025974552425,-101.35469939563858
Oklahoma,Texas County,36.74790216652495,-101.49010007234871
Oklahoma,Woodward County,36.42271890054507,-99.2650807241676
Iowa,Adams County,41.02898388565264,-94.69918488172954
California,Sutter County,39.03455952170395,-121.69484967181106
Pennsylvania,Potter County,41.74489162701379,-77.8958209652879
Texas,Val Verde County,29.892960136636944,-101.15171519751318
Kansas,Harper County,37.19160486708749,-98.07549558314686
Iowa,Monona County,42.05166624919582,-95.95992347809674
Utah,Juab County,39.702704510976695,-112.78477508490575
Oklahoma,Stephens County,34.485579854793855,-97.85153065929683
New York,Chenango County,42.49351060418114,-75.61157851353802
Illinois,Peoria County,40.788054361446896,-89.76004591877128
Iowa,Humboldt County,42.77646775472868,-94.20718304821999
Nebraska,Washington County,41.53103838683443,-96.22202894745338
Wisconsin,Iowa County,43.00047444805423,-90.1353840167918
Minnesota,Morrison County,46.01261769001378,-94.26841530068346
Pennsylvania,Allegheny County,40.46878889980386,-79.98121710828677
Missouri,Shelby County,39.79777601505646,-92.07661574272167
Ohio,Madison County,39.89413927695267,-83.40043902133378
Kansas,Washington County,39.78420167583265,-97.08754379319521
Illinois,Champaign County,40.14008900182956,-88.199170667364
Idaho,Washington County,44.452454772609535,-116.78478133325949
Illinois,Edgar County,39.678530391471014,-87.74556487666342
Colorado,Washington County,39.97106178737625,-103.20125288050038
Ohio,Hardin County,40.66154496580755,-83.65947331172809
Michigan,Missaukee County,44.33732037188851,-85.0946817346037
North Dakota,Stutsman County,46.97925514557389,-98.95883806700725
Missouri,Shannon County,37.15739163847656,-91.4005109981183
Texas,Smith County,32.3750354238494,-95.26918268309834
Oklahoma,Tulsa County,36.12109860059785,-95.94147563728649
Oklahoma,Mcintosh County,35.37364167606586,-95.66679993337043
Texas,Robertson County,31.02701302404586,-96.51288117698772
Texas,Gillespie County,30.318054802739077,-98.94648001567592
Michigan,Oakland County,42.660399869484216,-83.38581760236666
North Dakota,Golden Valley County,46.94012618617343,-103.84656569546745
Wyoming,Niobrara County,43.0564977138848,-104.47537644993314
Minnesota,Pipestone County,44.02299601484207,-96.25864607908187
Virginia,King George County,38.273727474887544,-77.1564526994827
Washington,Grant County,47.20566467668419,-119.45176171249173
Minnesota,Renville County,44.72681396234661,-94.94714321663686
Florida,Alachua County,29.674754991214847,-82.3577015480872
Nebraska,Hooker County,41.915912592688116,-101.13533461088733
Virginia,Prince Edward County,37.22430215044749,-78.44108281071803
Utah,Carbon County,39.64814468516036,-110.58879140179798
Pennsylvania,Bucks County,40.33694828200259,-75.1068734184128
South Dakota,Hand County,44.547764145947475,-99.00493018608807
Pennsylvania,Lycoming County,41.343366272095366,-77.06448477301655
Idaho,Latah County,46.81617621114891,-116.71172317901797
Georgia,Putnam County,33.32176736103481,-83.37284135402778
Virginia,Galax City,36.66604069924172,-80.91758798942215
New Mexico,Quay County,35.104348396039505,-103.54974846417814
Texas,King County,33.61647577880351,-100.25585007198401
Arkansas,Lafayette County,33.24163164455824,-93.60701170729214
Texas,Tom Green County,31.40439931698224,-100.4620728379446
Florida,Hardee County,27.492709481482834,-81.81000593949805
Ohio,Clermont County,39.04753120313551,-84.15176907939355
Texas,Yoakum County,33.17297460562408,-102.82779607188009
Oregon,Yamhill County,45.23266627627468,-123.30816506668424
Iowa,Louisa County,41.2185084378292,-91.2596167838776
Kansas,Elk County,37.45368811049019,-96.24408665453335
Ohio,Noble County,39.765958866305084,-81.45556060186131
Ohio,Putnam County,41.02208072407516,-84.13173193175469
Texas,Somervell County,32.222215327801756,-97.77455337125608
Pennsylvania,Lebanon County,40.36723145561313,-76.45771276416681
Montana,Glacier County,48.7050410367407,-112.994719732095
Nevada,Pershing County,40.440357876790046,-118.40443805240987
Minnesota,Mahnomen County,47.325236019695446,-95.8090496323924
New Jersey,Passaic County,41.034349262661465,-74.30086988913085
Montana,Lake County,47.64590642986167,-114.08937433138996
Texas,Kenedy County,26.92802287649058,-97.63646115799436
Texas,Borden County,32.74369414999999,-101.43174879478465
Missouri,Perry County,37.70713667166889,-89.82441108547542
Texas,San Saba County,31.155194586502883,-98.81755113672484
Oklahoma,Kingfisher County,35.94538810460534,-97.942109141272
Texas,Burleson County,30.49248513662412,-96.62147067284876
New York,Fulton County,43.11384685461862,-74.4221748133949
Mississippi,Sunflower County,33.60231288834338,-90.58861862684618
Minnesota,Hennepin County,45.00456600602425,-93.47696723297997
Pennsylvania,Centre County,40.9189540214956,-77.81996372478596
Texas,Bee County,28.41739322847659,-97.7411901297515
Tennessee,Henderson County,35.65425706017838,-88.38798693129306
Iowa,Tama County,42.07981175283164,-92.53254258876895
Kansas,Seward County,37.19330280330785,-100.85128724782945
Iowa,Monroe County,41.02978621583069,-92.8689881046232
Nebraska,Richardson County,40.12506389568505,-95.71753053906299
Illinois,Christian County,39.545832555489994,-89.27725200293473
Florida,Nassau County,30.61057809966935,-81.7714179131666
Florida,Washington County,30.610592327817194,-85.66532871429487
Georgia,Baker County,31.326183927001658,-84.44466947406022
Georgia,Thomas County,30.863681547516077,-83.9193134093579
Kentucky,Anderson County,38.00391333273378,-84.99100765656043
Kentucky,Oldham County,38.39938764879626,-85.44836294924053
Georgia,Cherokee County,34.24396418919211,-84.47618829964034
North Dakota,Oliver County,47.11527514703849,-101.34030833286813
Michigan,Osceola County,43.98982869574263,-85.32528760085228
Tennessee,Mcnairy County,35.17545315891751,-88.56363987520083
Washington,Adams County,46.983343819318435,-118.56063306239821
Missouri,Dade County,37.43204256314716,-93.85028835595283
Louisiana,St. Mary Parish,29.63468117671919,-91.47298879869393
Vermont,Chittenden County,44.46104262252197,-73.08124985187116
Unknown,Comerío Municipio,18.224742686790403,-66.22181925914414
Hawaii,Maui County,20.867735408027052,-156.6170588014939
Louisiana,Lafourche Parish,29.500102560604784,-90.40245395895157
Iowa,Muscatine County,41.483923699113575,-91.11275601127942
Florida,Santa Rosa County,30.676530574937544,-87.01214478155839
Indiana,Martin County,38.708011185282594,-86.80306547081285
Kentucky,Rockcastle County,37.365178123585174,-84.31594140810476
Kentucky,Trimble County,38.61306432593062,-85.33742952811757
Georgia,Chattooga County,34.47501526069312,-85.34529136086805
South Carolina,Dillon County,34.391583166642455,-79.37889861802006
North Carolina,Jones County,35.02172480290628,-77.35516797479941
Missouri,Scotland County,40.45259904454911,-92.14704745518759
Kansas,Nemaha County,39.78344760635111,-96.01410166225278
Kansas,Norton County,39.78438532808615,-99.9034768774226
Unknown,Aguas Buenas Municipio,18.251073614784097,-66.12734647990706
Unknown,Cataño Municipio,18.441694359158976,-66.13877224363779
Nebraska,Furnas County,40.17646588376932,-99.91227323988743
Georgia,Decatur County,30.878344106359684,-84.57907014820145
Indiana,Wayne County,39.86441646144788,-85.0098761359798
Kentucky,Barren County,36.96558116858343,-85.93366332648401
Nebraska,Howard County,41.22003861211337,-98.51709463712817
North Dakota,Dunn County,47.35678625660196,-102.61820547814835
California,Amador County,38.446389503541596,-120.65111561912181
Tennessee,Fentress County,36.38049335541179,-84.93245852199634
Kansas,Coffey County,38.23683793752111,-95.73411178037053
Michigan,Branch County,41.91611864534599,-85.05904435890771
Virginia,Campbell County,37.205360411004264,-79.09651069883837
Ohio,Meigs County,39.08224086445864,-82.02290050138777
West Virginia,Nicholas County,38.29170145882172,-80.79932809414997
Oklahoma,Grant County,36.796143942116636,-97.78612411740643
South Dakota,Spink County,44.938015368485395,-98.34618997447956
Vermont,Windsor County,43.5798683991118,-72.58615129951671
Texas,Trinity County,31.08881520149376,-95.13551054728403
New Mexico,Bernalillo County,35.05135542483768,-106.67019960618362
Georgia,Mitchell County,31.22531969259078,-84.194308834471
Hawaii,Hawaii County,19.60239681754186,-155.52288586441554
Kentucky,Mccreary County,36.73714152062531,-84.48417446630805
Kentucky,Pendleton County,38.69562301781793,-84.36027604202513
Kentucky,Spencer County,38.03251074893635,-85.32785190327454
Montana,Hill County,48.628207799053826,-110.1112346065955
Nebraska,Valley County,41.56730587913068,-98.9819021968488
Texas,Castro County,34.529958229442464,-102.26166989360979
Maryland,Washington County,39.603678798089184,-77.8140076063365
Kentucky,Letcher County,37.12119213943572,-82.85528225440017
New Jersey,Salem County,39.576775171371835,-75.35798569038832
Virginia,Lynchburg City,37.40028485545999,-79.1908563022092
Arkansas,Saline County,34.64665796552858,-92.67660966046482
West Virginia,Mason County,38.76973579386006,-82.02653804747109
West Virginia,Gilmer County,38.92406177579207,-80.85708362835383
Mississippi,Jefferson County,31.73420538959579,-91.03717871658931
North Dakota,Rolette County,48.77249766316341,-99.84095242047886
Montana,Treasure County,46.21146984692975,-107.27162316539726
Kentucky,Clark County,37.97084912708253,-84.14740495251901
Unknown,Morovis Municipio,18.317084464652833,-66.42029276260813
Michigan,Allegan County,42.59367326919009,-86.29176519885092
Tennessee,Benton County,36.06978419808427,-88.06827316785184
Minnesota,Brown County,44.24213971523377,-94.7275713168468
Tennessee,Pickett County,36.558409252767476,-85.07498981686689
Virginia,Louisa County,37.97857357125574,-77.96296224862694
Indiana,Shelby County,39.523692182183545,-85.79170039769954
Ohio,Franklin County,39.969546040183374,-83.00929227623917
Utah,Iron County,37.85919351506137,-113.28949926724519
Nevada,Esmeralda County,37.78469655372105,-117.63236603611652
Michigan,Keweenaw County,47.71528230410518,-88.25215080569257
Utah,Sanpete County,39.373912980266766,-111.57636350493041
Kansas,Kearny County,38.000196530031346,-101.31986080953757
Florida,Brevard County,28.300317937857866,-80.70120876495957
Indiana,Monroe County,39.16091756394395,-86.52313719816182
Iowa,Lucas County,41.02936050647125,-93.32774299712919
Kentucky,Woodford County,38.04238736446876,-84.74359391005375
South Carolina,Jasper County,32.42060272703183,-81.02211670835987
Texas,Brewster County,29.81194977435698,-103.25175585575698
South Carolina,Mccormick County,33.89948847674369,-82.30997094805734
South Carolina,Union County,34.68953808206164,-81.6190873392006
Minnesota,Nicollet County,44.349859408341636,-94.2474502503007
Wisconsin,Marinette County,45.35089560851533,-88.00222052066472
Washington,Clark County,45.779144568033225,-122.48257798802862
Wisconsin,Price County,45.68038368220095,-90.36144923146989
Indiana,Miami County,40.76950400982776,-86.04502307429107
Kansas,Ellsworth County,38.69662767395421,-98.20473029404776
Louisiana,West Carroll Parish,32.78853680862055,-91.45675992868054
Florida,Liberty County,30.241363147774813,-84.88291115816897
Kansas,Hodgeman County,38.08748384738969,-99.8979359950335
Kansas,Meade County,37.238196409467065,-100.36618026025317
Kentucky,Mclean County,37.529189952226076,-87.26360425108061
Mississippi,Adams County,31.482942855047476,-91.35349826048856
Unknown,Las Marías Municipio,18.237090417525746,-66.98341499924024
Mississippi,Itawamba County,34.27998674560463,-88.36132284141222
Kentucky,Franklin County,38.23914779538649,-84.87706815255119
Maine,Hancock County,44.562886764889214,-68.36820796761809
Maine,Knox County,44.02729874208846,-69.01554748504557
Georgia,Newton County,33.55504939162155,-83.85018682446143
South Dakota,Faulk County,45.07101059446481,-99.14525343737071
Michigan,Houghton County,46.99154394183107,-88.6520579502935
Montana,Mineral County,47.14719836446108,-114.99833873994325
Tennessee,Franklin County,35.15496081469973,-86.09217520504522
Louisiana,Concordia Parish,31.445858749613457,-91.64004296687887
Louisiana,Livingston Parish,30.440124926803474,-90.72788503921194
Massachusetts,Essex County,42.63891557976692,-70.86791968143963
South Dakota,Butte County,44.905840832629444,-103.50804026734234
Colorado,Douglas County,39.329785278640706,-104.92933716872302
South Carolina,Richland County,34.021843901858375,-80.9030895895306
Indiana,Madison County,40.161655619252485,-85.71934516603676
Oklahoma,Murray County,34.48231416786053,-97.06790606107049
West Virginia,Brooke County,40.27381813012174,-80.57642030830868
West Virginia,Calhoun County,38.844498184285605,-81.11757182742271
Virginia,Bland County,37.13398638767038,-81.13021392297608
Montana,Yellowstone County,45.93733467083071,-108.2744184318362
West Virginia,Lincoln County,38.17533933571783,-82.07039176450465
California,Lake County,39.10005673932825,-122.75338789799736
Georgia,Grady County,30.87467283643077,-84.23442634305279
Colorado,Conejos County,37.200687534606644,-106.19162795105487
Utah,San Juan County,37.6259202808097,-109.80468454815792
Indiana,Putnam County,39.666261790710024,-86.84499976691751
Idaho,Gooding County,42.97102170118137,-114.81151493902684
Tennessee,Tipton County,35.497350833731396,-89.75658382635692
Louisiana,West Baton Rouge Parish,30.463644729988626,-91.31277070440812
Missouri,Putnam County,40.47890840097481,-93.01612679405396
Wyoming,Teton County,43.934637416565025,-110.58980966879079
Wisconsin,Grant County,42.86748187637041,-90.70622042109412
North Dakota,Morton County,46.71605818080655,-101.28111878277926
North Carolina,Chowan County,36.12656153887936,-76.60213036560185
North Carolina,Buncombe County,35.611180734613164,-82.5300993835231
California,Plumas County,40.00468247199937,-120.83859760055995
Virginia,Petersburg City,37.2042660122216,-77.39133755432778
Vermont,Washington County,44.27358105975056,-72.61474742620229
South Dakota,Meade County,44.5668319188979,-102.71686601984514
Indiana,Marion County,39.781709178914646,-86.13847234469459
Arkansas,Chicot County,33.26700487814449,-91.2936751638401
Georgia,Bibb County,32.80649822292337,-83.69742001230713
Unknown,Guayanilla Municipio,18.007119845928706,-66.79712920244964
Unknown,San Sebastián Municipio,18.328726372416025,-66.97121870278126
Arkansas,Pope County,35.44789881274763,-93.03452405371613
Virginia,Southampton County,36.72040003513641,-77.10610076307313
Texas,Gregg County,32.48047060581652,-94.81694778883447
New York,Rockland County,41.152545130677446,-74.02422045333664
Arkansas,Marion County,36.268362663062824,-92.68421240761698
Virginia,Suffolk City,36.701843268866455,-76.63404600419301
Colorado,El Paso County,38.83210519274091,-104.52550236625207
Missouri,St. Francois County,37.81028305807526,-90.47226758653954
Texas,Ward County,31.50946555009062,-103.10242523721512
Colorado,Kiowa County,38.432685141412705,-102.7403404552507
Texas,Wilbarger County,34.080726133106026,-99.24105476269526
Oregon,Curry County,42.46658065613415,-124.21522068323966
Colorado,Teller County,38.88243200120814,-105.16179823385627
Missouri,Clinton County,39.60178021978861,-94.40459402903649
Utah,Wasatch County,40.33079458439423,-111.16820013308764
Idaho,Caribou County,42.770518097499156,-111.56221527279472
North Carolina,Rockingham County,36.39601278878077,-79.77498719598215
Arkansas,Prairie County,34.82979617762223,-91.55278411308589
Arkansas,Bradley County,33.466425738308565,-92.16235945784727
Texas,Hamilton County,31.704803052376505,-98.11072584858077
Maryland,Caroline County,38.87172181188271,-75.83160096447916
Minnesota,Douglas County,45.933745834380666,-95.45350062279212
Montana,Jefferson County,46.1484599367797,-112.09378455408245
Virginia,Fairfax County,38.834565908243476,-77.27621950695219
Montana,Deer Lodge County,46.0607701692706,-113.06784195716104
Tennessee,Anderson County,36.11844262635831,-84.19846299554008
Ohio,Huron County,41.14627766532227,-82.5980227417037
Georgia,Bacon County,31.553674831141436,-82.45268509817345
Delaware,Kent County,39.09595476988037,-75.50461385378375
Ohio,Wood County,41.36170787153742,-83.62297792750755
Georgia,Jackson County,34.13390955595545,-83.56642518868372
Kansas,Anderson County,38.21420482555075,-95.2933285252381
Illinois,Knox County,40.93182786785132,-90.21323811942958
Montana,Wheatland County,46.466280938114,-109.84452232635796
Tennessee,Cannon County,35.80867684274539,-86.06174058425499
Maine,Franklin County,44.97415666483297,-70.4440737270379
Kentucky,Menifee County,37.94137797955606,-83.59887191341504
South Dakota,Mcpherson County,45.76637362650273,-99.22145537040615
Colorado,Gunnison County,38.66679770627298,-107.0317001137212
Michigan,Charlevoix County,45.50249767640423,-85.37325021599734
Minnesota,Swift County,45.28273096160857,-95.68148047425646
Ohio,Seneca County,41.12387957738722,-83.12770544000946
Georgia,Tattnall County,32.045748406795056,-82.05817587911721
Texas,Stephens County,32.735865020807076,-98.83617315717262
North Carolina,Martin County,35.84321272556468,-77.10923318152993
Montana,Ravalli County,46.08167404371831,-114.12075888156838
Georgia,Wilkes County,33.781945181774304,-82.74322675070603
Washington,Lincoln County,47.57621611927063,-118.41872899889434
California,San Mateo County,37.436206434219,-122.35566182651775
Ohio,Williams County,41.56028757923845,-84.58813789379998
Colorado,Baca County,37.319178799081925,-102.56047664585691
Idaho,Boundary County,48.76689325345662,-116.4629034611232
Idaho,Bear Lake County,42.28478725647986,-111.32973882221751
Ohio,Union County,40.29939860999365,-83.37157802343046
Ohio,Cuyahoga County,41.635059044255925,-81.70019592119044
Texas,Lavaca County,29.38435444402544,-96.9301524919295
Oklahoma,Nowata County,36.79847468462467,-95.61735563580466
Georgia,Glascock County,33.22927997213446,-82.61070223181028
Oregon,Umatilla County,45.59197718811679,-118.73678488393479
South Dakota,Oglala Lakota County,43.335580451568525,-102.55161740666266
Kansas,Marshall County,39.78362518990691,-96.52293703058874
Louisiana,Madison Parish,32.36443592656779,-91.24260185522552
Montana,Valley County,48.36535059676797,-106.66744883221565
Georgia,Whitfield County,34.80561157408076,-84.96722068232287
Kansas,Wichita County,38.48208454040816,-101.34735565031308
South Dakota,Charles Mix County,43.20790705089867,-98.58789386305172
Nebraska,Cedar County,42.5992619107592,-97.25240099576475
Washington,Kitsap County,47.63964660128235,-122.64917638760737
Illinois,Mchenry County,42.324350326245664,-88.4524197895639
Montana,Petroleum County,47.11754067725308,-108.25021694070094
Missouri,Carroll County,39.42698148432248,-93.50517578004286
Washington,Whitman County,46.90120202907405,-117.52305773210111
Minnesota,Steele County,44.022336486772,-93.22608219875731
Nebraska,Thayer County,40.17628562940848,-97.59491959888535
Tennessee,Crockett County,35.81353847838531,-89.13952815405646
Iowa,Hamilton County,42.383776706631,-93.70679905361933
Ohio,Warren County,39.427701099201705,-84.16675262423159
Georgia,Spalding County,33.26086855221593,-84.28415960130499
New Jersey,Hunterdon County,40.56729689928204,-74.91224776511785
Missouri,Vernon County,37.85058159244481,-94.34244153577346
Indiana,Parke County,39.773620049010226,-87.2063672158281
Iowa,Franklin County,42.732545400289354,-93.26247434164145
Georgia,Butts County,33.287850740458545,-83.95716951504455
Colorado,Elbert County,39.28651671052267,-104.13567601346554
